--lua script
Item = {
n1="铁剑",i1="",
n2="生铁衣(男)",i2="",
n3="生铁衣(女)",i3="",
n4="精铁剑",i4="",
n5="灵巧甲(男)",i5="",
n6="灵巧甲(女)",i6="",
n7="灵巧腰带",i7="",
n8="灵巧战靴",i8="",
n9="猫眼石",i9="",
n10="灵巧盔",i10="",
n11="灵巧项链",i11="",
n12="灵巧护手",i12="",
n13="灵巧戒指",i13="",
n14="蛮力剑",i14="",
n15="蛮力甲(男)",i15="",
n16="蛮力甲(女)",i16="",
n17="蛮力盔",i17="",
n18="蛮力项链",i18="",
n19="蛮力护手",i19="",
n20="蛮力戒指",i20="",
n21="蛮力腰带",i21="",
n22="蛮力战靴",i22="",
n23="红宝石",i23="",
n24="生铁勋章",i24="",
n25="灵巧勋章",i25="",
n26="蛮力勋章",i26="",
n27="元力戒指(废弃)",i27="",
n28="碎骨战刀",i28="",
n29="碎骨战甲(男)",i29="",
n30="碎骨战甲(女)",i30="",
n31="碎骨头盔",i31="",
n32="碎骨项链",i32="",
n33="碎骨手镯",i33="",
n34="碎骨腰带",i34="",
n35="碎骨战靴",i35="",
n36="碎骨宝石",i36="",
n37="碎骨戒指",i37="",
n38="碎骨勋章",i38="",
n39="辉煌法杖(废弃)",i39="由魔法元素凝聚而成的法杖，蕴有浓郁的魔法元素\\<(c0xFF00FF00) “邪恶的洞穴”、“崔凡克”地图的怪物掉落，主线任务奖励\\提示:使用“装备升级石”可在锻造系统处提升至40级>",
n40="辉煌法袍(男)",i40="由魔法元素编织而成的法袍，蕴有浓郁的魔法元素\\<(c0xFF00FF00) “邪恶的洞穴”、“崔凡克”地图的怪物掉落，主线任务奖励\\提示:使用“装备升级石”可在锻造系统处提升至40级>",
n41="辉煌法袍(女)",i41="由魔法元素编织而成的法袍，蕴有浓郁的魔法元素\\<(c0xFF00FF00) “邪恶的洞穴”、“崔凡克”地图的怪物掉落，主线任务奖励\\提示:使用“装备升级石”可在锻造系统处提升至40级>",
n42="辉煌头盔(废弃)",i42="由魔法元素编织而成的头盔，蕴有浓郁的魔法元素\\<(c0xFF00FF00) “邪恶的洞穴”、“崔凡克”地图的怪物掉落，主线任务奖励\\提示:使用“装备升级石”可在锻造系统处提升至40级>",
n43="辉煌项链(废弃)",i43="由魔法元素编织而成的项链，蕴有浓郁的魔法元素\\<(c0xFF00FF00) “邪恶的洞穴”、“崔凡克”地图的怪物掉落，主线任务奖励\\提示:使用“装备升级石”可在锻造系统处提升至40级>",
n44="辉煌手镯(废弃)",i44="由魔法元素编织而成的手镯，蕴有浓郁的魔法元素\\<(c0xFF00FF00) “邪恶的洞穴”、“崔凡克”地图的怪物掉落，主线任务奖励\\提示:使用“装备升级石”可在锻造系统处提升至40级>",
n45="辉煌腰带(废弃)",i45="由魔法元素编织而成的腰带，蕴有浓郁的魔法元素\\<(c0xFF00FF00) “邪恶的洞穴”、“崔凡克”地图的怪物掉落，主线任务奖励\\提示:使用“装备升级石”可在锻造系统处提升至40级>",
n46="辉煌长靴(废弃)",i46="由魔法元素编织而成的长靴，蕴有浓郁的魔法元素\\<(c0xFF00FF00) “邪恶的洞穴”、“崔凡克”地图的怪物掉落，主线任务奖励\\提示:使用“装备升级石”可在锻造系统处提升至40级>",
n47="辉煌宝石(废弃)",i47="由魔法元素编织而成的宝石，蕴有浓郁的魔法元素\\<(c0xFF00FF00) “邪恶的洞穴”、“崔凡克”地图的怪物掉落，主线任务奖励\\提示:使用“装备升级石”可在锻造系统处提升至40级>",
n48="辉煌戒指(废弃)",i48="由魔法元素编织而成的戒指，蕴有浓郁的魔法元素\\<(c0xFF00FF00) “邪恶的洞穴”、“崔凡克”地图的怪物掉落，主线任务奖励\\提示:使用“装备升级石”可在锻造系统处提升至40级>",
n49="辉煌勋章(废弃)",i49="由魔法元素编织而成的勋章，蕴有浓郁的魔法元素\\<(c0xFF00FF00) “邪恶的洞穴”、“崔凡克”地图的怪物掉落，主线任务奖励\\提示:使用“装备升级石”可在锻造系统处提升至40级>",
n50="冰霜之剑(废弃)",i50="冷若冰霜的剑，透露出一股森冷的杀意\\<(c0xFF00FF00) “邪恶的洞穴”、“崔凡克”地图的怪物掉落，主线任务奖励\\提示:使用“装备升级石”可在锻造系统处提升至40级>",
n51="冰霜战衣(男)",i51="冷若冰霜的战衣，透露出一股森冷的杀意\\<(c0xFF00FF00) “邪恶的洞穴”、“崔凡克”地图的怪物掉落，主线任务奖励\\提示:使用“装备升级石”可在锻造系统处提升至40级>",
n52="冰霜战衣(女)",i52="冷若冰霜的战衣，透露出一股森冷的杀意\\<(c0xFF00FF00) “邪恶的洞穴”、“崔凡克”地图的怪物掉落，主线任务奖励\\提示:使用“装备升级石”可在锻造系统处提升至40级>",
n53="冰霜头盔(废弃)",i53="冷若冰霜的头盔，透露出一股森冷的杀意\\<(c0xFF00FF00) “邪恶的洞穴”、“崔凡克”地图的怪物掉落，主线任务奖励\\提示:使用“装备升级石”可在锻造系统处提升至40级>",
n54="冰霜项链(废弃)",i54="冷若冰霜的项链，透露出一股森冷的杀意\\<(c0xFF00FF00) “邪恶的洞穴”、“崔凡克”地图的怪物掉落，主线任务奖励\\提示:使用“装备升级石”可在锻造系统处提升至40级>",
n55="冰霜手镯(废弃)",i55="冷若冰霜的手镯，透露出一股森冷的杀意\\<(c0xFF00FF00) “邪恶的洞穴”、“崔凡克”地图的怪物掉落，主线任务奖励\\提示:使用“装备升级石”可在锻造系统处提升至40级>",
n56="冰霜腰带(废弃)",i56="冷若冰霜的腰带，透露出一股森冷的杀意\\<(c0xFF00FF00) “邪恶的洞穴”、“崔凡克”地图的怪物掉落，主线任务奖励\\提示:使用“装备升级石”可在锻造系统处提升至40级>",
n57="冰霜战鞋(废弃)",i57="冷若冰霜的战鞋，透露出一股森冷的杀意\\<(c0xFF00FF00) “邪恶的洞穴”、“崔凡克”地图的怪物掉落，主线任务奖励\\提示:使用“装备升级石”可在锻造系统处提升至40级>",
n58="冰霜宝石(废弃)",i58="冷若冰霜的宝石，透露出一股森冷的杀意\\<(c0xFF00FF00) “邪恶的洞穴”、“崔凡克”地图的怪物掉落，主线任务奖励\\提示:使用“装备升级石”可在锻造系统处提升至40级>",
n59="冰霜戒指(废弃)",i59="冷若冰霜的戒指，透露出一股森冷的杀意\\<(c0xFF00FF00) “邪恶的洞穴”、“崔凡克”地图的怪物掉落，主线任务奖励\\提示:使用“装备升级石”可在锻造系统处提升至40级>",
n60="冰霜勋章(废弃)",i60="冷若冰霜的勋章，透露出一股森冷的杀意\\<(c0xFF00FF00) “邪恶的洞穴”、“崔凡克”地图的怪物掉落，主线任务奖励\\提示:使用“装备升级石”可在锻造系统处提升至40级>",
n551="复活戒指",i551="<(c0x00ff0066)最顶级神戒之一>\\ 穿戴后,死亡可以 <(c0xFFFF6600)立即复活> CD时间60秒\\多个回血比率效果可进行叠加,升阶增加回血比率\\<(c0xFFFF6600)3> 个 <(c0xFFFF6600)复活戒指> 可以合成一个 <(c0xFFFF6600)2阶复活戒指>,实力大增\\可在 <(c0xFFFF6600)锻造面板>(快捷键:<(c0xFFFF6600)x>) 中进行合成",
n552="重生戒指",i552="<(c0x00d57140)游戏内最顶级的特殊戒指>\\死亡后可以马上复活,冷却时间<(c0xFF00FFFF)5分钟>,生命值,魔法值都回满本装备可以激活任意等级的宝石",
n553="隐身戒指",i553="<(c0x00ff0066)顶级神戒之一>\\ 穿戴后,即学会 <(c0xFFFF6600)隐身技能>\\技能效果其他玩家与普通怪物无法看见你！",
n554="神力戒指",i554="<(c0x00ff0066)顶级神戒之一>\\ 穿戴后,所有伤害增加<(c0xFFFF6600) 10%>",
n555="生铁戒指",i555="",
n556="生铁护手",i556="",
n557="生铁项链",i557="",
n558="生铁头盔",i558="",
n559="天使之羽",i559="可代替一个<(c0xFF00FFFF)羽毛>作为翅膀系统提升道具。",
n560="翅膀合成卷轴",i560="可代替6个<(c0xFF00FFFF)羽毛>作为翅膀系统提升道具。",
n561="神•黄金戒指（废弃）",i561="超强神级套装\\<(c0xFF00FF00)提示:\\可在诸神圣器系统，用“神魂晶石”与\\50级套装作材料，将50级套装提升至50级神装>\\<(c0xFF00FFFF)超级VIP、元宝提取礼包可获得神魂晶石\\VIP专属副本可获得神魂晶石> ",
n562="尘封的魔瓶(废弃)",i562="",
n563="强效药剂包",i563="双击使用,即可获得以下物品:\\强效治疗药剂×9\\强效法力药剂×9",
n564="超级药剂包",i564="<(c0xFFFFFF00)双击使用>即可获得以下三种物品:\\完美活力药剂或强效雪霜药剂×10(根据职业)\\超级治疗药剂×20\\超级法力药剂×20",
n565="新手卡礼包",i565="双击打开,获得新手必备珍品:\\<(c0xFF00FF00)提示:福利系统可领取>",
n566="3000元宝",i566="立即获得3000元宝",
n567="初级技巧项链(废弃)",i567="",
n568="中级技巧项链(废弃)",i568="",
n569="高级技巧项链(废弃)",i569="",
n570="超级技巧项链(废弃)",i570="",
n571="究极技巧项链(废弃)",i571="",
n572="装备转生碎片",i572="转生装备材料,将普通装备提升成转生装备的必要材料\\可以通过<(c0xFF00FFFF)分解装备>或者在<(c0xFF00FFFF)商城购买>获得\\装备分解可以在<(c0xFF00FFFF)圣城>的<(c0xFF00FFFF)大天使>处进行\\<(c0xFFFFFF00)双击物品>可打开锻造界面(快捷键:<(c0xFF00FFFF)X>)进行<(c0xFF00FFFF)转生锻造>操作",
n573="神•黄金战斧（废弃）",i573="<(c0x00d57140)超强黄金神装>\\融有天神血的战斧，拥有屠灭魔神的力量\\<(c0xFF00FF00)提示:\\可在诸神圣器系统，用“神魂晶石”与50\\级套装作材料，将50级套装提升至50级神装>\\<(c0xFF00FFFF)超级VIP、元宝提取礼包可获得神魂晶石\\VIP专属副本可获得神魂晶石> ",
n574="神•黄金战甲(男)（废弃）",i574="<(c0x00d57140)超强黄金神装>\\融有天神血的战甲，拥有屠灭魔神的力量\\<(c0xFF00FF00)提示:\\可在诸神圣器系统，用“神魂晶石”与50\\级套装作材料，将50级套装提升至50级神装>\\<(c0xFF00FFFF)超级VIP、元宝提取礼包可获得神魂晶石\\VIP专属副本可获得神魂晶石> ",
n575="神•黄金战甲(女)（废弃）",i575="<(c0x00d57140)超强黄金神装>\\融有天神血的战甲，拥有屠灭魔神的力量\\<(c0xFF00FF00)提示:\\可在诸神圣器系统，用“神魂晶石”与50\\级套装作材料，将50级套装提升至50级神装>\\<(c0xFF00FFFF)超级VIP、元宝提取礼包可获得神魂晶石\\VIP专属副本可获得神魂晶石> ",
n576="神•黄金头盔（废弃）",i576="<(c0x00d57140)超强黄金神装>\\融有天神血的战盔，拥有屠灭魔神的力量\\<(c0xFF00FF00)提示:\\可在诸神圣器系统，用“神魂晶石”与50\\级套装作材料，将50级套装提升至50级神装>\\<(c0xFF00FFFF)超级VIP、元宝提取礼包可获得神魂晶石\\VIP专属副本可获得神魂晶石> ",
n577="神•黄金项链（废弃）",i577="<(c0x00d57140)超强黄金神装>\\融有天神血的战链，拥有屠灭魔神的力量\\<(c0xFF00FF00)提示:\\可在诸神圣器系统，用“神魂晶石”与50\\级套装作材料，将50级套装提升至50级神装>\\<(c0xFF00FFFF)超级VIP、元宝提取礼包可获得神魂晶石\\VIP专属副本可获得神魂晶石> ",
n578="神•黄金手镯（废弃）",i578="<(c0x00d57140)超强黄金神装>\\融有天神血的手镯，拥有屠灭魔神的力量\\<(c0xFF00FF00)提示:\\可在诸神圣器系统，用“神魂晶石”与50\\级套装作材料，将50级套装提升至50级神装>\\<(c0xFF00FFFF)超级VIP、元宝提取礼包可获得神魂晶石\\VIP专属副本可获得神魂晶石> ",
n579="神•黄金腰带",i579="<(c0x00d57140)超强黄金神装>\\融有天神血的战链，拥有屠灭魔神的力量\\<(c0xFF00FF00)提示:\\可在诸神圣器系统，用<(c0xFF00FFFF)神魂晶石>合成60级神装腰带>\\<(c0xFF00FFFF)超级VIP、元宝提取礼包可获得神魂晶石\\VIP专属副本可获得神魂晶石>",
n580="神•黄金战靴",i580="<(c0x00d57140)超强黄金神装>\\融有天神血的战靴，拥有屠灭魔神的力量\\<(c0xFF00FF00)提示:\\可在诸神圣器系统，用<(c0xFF00FFFF)神魂晶石>合成60级神装战靴>\\<(c0xFF00FFFF)超级VIP、元宝提取礼包可获得神魂晶石\\VIP专属副本可获得神魂晶石>",
n581="神•黄金宝石（废弃）",i581="<(c0x00d57140)超强黄金神装>\\融有天神血的宝石，拥有屠灭魔神的力量\\<(c0xFF00FF00)提示:\\可在诸神圣器系统，用“神魂晶石”与50\\级套装作材料，将50级套装提升至50级神装>\\<(c0xFF00FFFF)超级VIP、元宝提取礼包可获得神魂晶石\\VIP专属副本可获得神魂晶石> ",
n582="蓝宝石",i582="",
n583="生铁腰带",i583="",
n584="生铁战靴",i584="",
n585="命运战靴(废弃)",i585="",
n586="天神法履(废弃)",i586="",
n587="虹魔道鞋(废弃)",i587="",
n588="命运项链(废弃)",i588="",
n589="天神项链(废弃)",i589="",
n590="虹魔项链(废弃)",i590="",
n591="命运腰带(废弃)",i591="",
n592="天神腰带(废弃)",i592="",
n593="虹魔腰带(废弃)",i593="",
n594="玄铁宝石(废弃)",i594="",
n595="星光宝石(废弃)",i595="",
n596="两仪宝石(废弃)",i596="",
n597="玄铁手镯(废弃)",i597="",
n598="星光手镯(废弃)",i598="",
n599="两仪手镯(废弃)",i599="",
n600="玄铁项链(废弃)",i600="",
n601="星光项链(废弃)",i601="",
n602="两仪项链(废弃)",i602="",
n603="雷霆腰带(废弃)",i603="",
n604="星灿腰带(废弃)",i604="",
n605="玄灵腰带(废弃)",i605="",
n606="雷霆战靴(废弃)",i606="",
n607="星灿法履(废弃)",i607="",
n608="玄灵道鞋(废弃)",i608="",
n609="雷霆戒指(废弃)",i609="",
n610="星灿戒指(废弃)",i610="",
n611="玄灵戒指(废弃)",i611="",
n612="命运头盔(废弃)",i612="",
n613="天神头盔(废弃)",i613="",
n614="虹魔头盔(废弃)",i614="",
n615="雷霆头盔(废弃)",i615="",
n616="星灿头盔(废弃)",i616="",
n617="玄灵头盔(废弃)",i617="",
n618="金条",i618="双击使用获得<(c0xFF00FFFF)10万金币>\\<(c0xFF00FF00)提示:可通过商城购买获得>",
n619="测试包(废弃)",i619="",
n620="40级装备包(废弃)",i620="内部道具.获得相应职业的40级装备",
n621="45级装备包(废弃)",i621="内部道具.获得相应职业的45级装备",
n622="50级装备包(废弃)",i622="内部道具.获得相应职业的50级装备",
n623="55级装备包(废弃)",i623="内部道具.获得相应职业的55级装备",
n624="60级装备包(废弃)",i624="内部道具.获得相应职业的60级装备",
n625="65级装备包(废弃)",i625="内部道具.获得相应职业的65级装备",
n626="3倍经验卷轴",i626="双击使用\\获得杀怪经验<(c0xFF00FFFF)3倍>的BUFF,持续<(c0xFF00FFFF)1小时>\\<(c0xFF00FF00)相同效果的卷轴时间会叠加>\\<(c0xFF00FFFF)不同效果的卷轴会互相抵消>\\<(c0xFF00FF00)提示:可通过商城购买获得>",
n627="3倍经验卷轴(8小时)",i627="双击使用\\获得杀怪经验<(c0xFF00FFFF)3倍>的BUFF,持续<(c0xFF00FFFF)8小时>\\<(c0xFF00FF00)相同效果的卷轴时间会叠加>\\<(c0xFF00FFFF)不同效果的卷轴会互相抵消>\\<(c0xFF00FF00)提示:可通过商城购买获得>",
n628="5倍经验卷轴",i628="<(c0x00d57140)超值经验道具>\\双击使用\\获得杀怪经验<(c0xFF00FFFF)5倍>的BUFF,持续<(c0xFF00FFFF)1小时>\\<(c0xFF00FF00)相同效果的卷轴时间会叠加>\\<(c0xFF00FFFF)不同效果的卷轴会互相抵消>\\<(c0xFF00FF00)提示:可通过商城购买获得>",
n629="5倍经验卷轴(8小时)",i629="<(c0x00d57140)超值经验道具>\\双击使用\\获得杀怪经验<(c0xFF00FFFF)5倍>的BUFF,持续<(c0xFF00FFFF)8小时>\\<(c0xFF00FF00)相同效果的卷轴时间会叠加>\\<(c0xFF00FFFF)不同效果的卷轴会互相抵消>\\<(c0xFF00FF00)提示:可通过商城购买获得>",
n630="混合药沫",i630="双击装备,它是道士必备的工具,也可以使得施毒术同时具有红毒,绿毒两种效果!",
n631="混合毒符(大)",i631="双击装备,它是道士必备的工具,也可以使得施毒术同时具有红毒,绿毒两种效果!",
n632="经验水晶",i632="可以立即获得以下一项经验:\\<(c0xFFFFFF00)1000000经验>\\<(c0xFFFFFF00)100000经验>\\<(c0xFFFFFF00)50000经验>\\<(c0xFFFFFF00)30000经验>",
n633="矿石包(废弃)",i633="",
n634="欢乐豆票",i634="<(c0xFFFFFF00)双击使用>即可获得以下一种欢乐豆:\\<(c0xFFFFFF00)100欢乐豆>\\<(c0xFFFFFF00)50欢乐豆>\\<(c0xFFFFFF00)30欢乐豆>\\<(c0xFFFFFF00)15欢乐豆>",
n635="金币箱",i635="<(c0xFFFFFF00)双击使用>即可获得以下一种金额:\\<(c0xFFFFFF00)100000金币>\\<(c0xFFFFFF00)50000金币>\\<(c0xFFFFFF00)30000金币>\\<(c0xFFFFFF00)10000金币>",
n636="50级装备",i636="可以开出各个职业的<(c0xFF00FFFF)50级装备>!",
n637="2转套装",i637="可以开出各个职业的<(c0xFF00FFFF)2转套装备>!",
n638="一束红玫瑰",i638="<(c0xFFFFFF00)双击使用>即可获得以下一种红玫瑰:\\<(c0xFFFFFF00)999朵红玫瑰>\\<(c0xFFFFFF00)99朵红玫瑰>\\<(c0xFFFFFF00)9朵红玫瑰>\\<(c0xFFFFFFFF00)1朵红玫瑰>",
n639="一束蓝玫瑰",i639="可以开出以下一种蓝玫瑰:\\<(c0xFFFFFF00)999朵蓝玫瑰>\\<(c0xFFFFFF00)99朵蓝玫瑰>\\<(c0xFFFFFF00)9朵蓝玫瑰>\\<(c0xFFFFFF00)1朵蓝玫瑰>",
n640="元宝票",i640="预留道具.可以开出以下一种元宝票:\\<(c0xFFFFFF00)10000元宝票>\\<(c0xFFFFFF00)1000元宝票>\\<(c0xFFFFFF00)100元宝票>\\<(c0xFFFFFF00)10元宝票>",
n641="VIP体验卡",i641="双击使用\\立即享受<(c0xFF00FFFF)1小时>的<(c0xFFFFFF00)黄金会员>豪华待遇.\\打开VIP界面可以查看黄金VIP待遇\\可通过商城购买高级VIP",
n642="荣誉令(废弃)",i642="",
n643="VIP每日福利包(废弃)",i643="",
n644="幸运骰子(废弃)",i644="",
n645="一阶幸运礼包(废弃)",i645="",
n646="二阶幸运礼包(废弃)",i646="",
n647="三阶幸运礼包(废弃)",i647="",
n648="四阶幸运礼包(废弃)",i648="",
n649="GM传音喇叭",i649="双击使用,将您的话发送到全服务器的玩家都可见",
n650="五阶幸运礼包(废弃)",i650="",
n651="3万经验",i651="双击可获得<(c0xFF00FFFF)3万经验>",
n652="5万经验",i652="双击可获得<(c0xFF00FFFF)5万经验>",
n653="10万经验",i653="双击可获得<(c0xFF00FFFF)10万经验>",
n654="100万经验",i654="双击可获得<(c0xFF00FFFF)100万经验>",
n655="10000金币(废弃)",i655="双击可获得<(c0xFF00FFFF)10000金币>",
n656="30000金币(废弃)",i656="双击可获得<(c0xFF00FFFF)30000金币>",
n657="50000金币(废弃)",i657="双击可获得<(c0xFF00FFFF)5万金币>",
n658="100000金币(废弃)",i658="双击可获得<(c0xFF00FFFF)100000金币>",
n659="1000荣誉(废弃)",i659="",
n660="3000荣誉(废弃)",i660="",
n661="5000荣誉(废弃)",i661="",
n662="10000荣誉(废弃)",i662="",
n663="金砖",i663="双击使用\\获得50万金币\\<(c0xFF00FF00)提示:可通过商城购买获得>",
n664="金盒",i664="双击使用\\获得100万金币\\<(c0xFF00FF00)提示:可通过商城购买获得>",
n665="屠龙卷轴",i665="用于免费屠龙的道具!\\想要各种珍稀极品道具就来屠龙吧\\<(c0xFFFFFF00)双击物品>可打开屠龙界面进行<(c0xFF00FFFF)屠龙>操作",
n666="装备升级材料盒",i666="<(c0xFFFFFF00)双击使用>即可获得:\\<(c0xFFFFFF00)装备升级石>x4",
n667="3转神•战镯123(废弃)",i667="",
n668="恶魔之力(9档)",i668="双击使用：可把翅膀系统升级为<(c0xFFFFFAF0)恶魔之力(9档)>",
n669="法神无双(女)",i669="法神降世，毁天灭地!\\<(c0xFF00FF00)提示:主线任务奖励、商城购买>",
n670="蓝宇传说(女)",i670="威破蓝宇，欺天传说!\\<(c0xFF00FF00)提示:主线任务奖励、商城购买>",
n671="深渊之铠(女)",i671="由深渊之石炼制而成!\\<(c0xFF00FF00)提示:主线任务奖励、商城购买>",
n672="幽梦之灵(女)",i672="幽冥皇者梦，灵甲应天生!\\<(c0xFF00FF00)提示:主线任务奖励、商城购买>",
n673="圣洁精灵(女)",i673="圣洁女神泪，精灵泪中生!\\<(c0xFF00FF00)提示:主线任务奖励、商城购买>",
n674="神圣仲裁(女)",i674="由神圣之力汇聚而成!\\<(c0xFF00FF00)提示:主线任务奖励、商城购买>",
n675="麦芽酒(废弃)",i675="",
n676="龙舌兰(废弃)",i676="",
n677="矮人烈酒(废弃)",i677="",
n678="黑暗凤凰(7档)",i678="双击使用：可把翅膀系统升级为<(c0xFFFFFAF0)黑暗凤凰(7档)>",
n679="龙影翼(8档)",i679="双击使用：可把翅膀系统升级为<(c0xFFFFFAF0)龙影翼(8档)>",
n680="光灵碎片(废弃)",i680="",
n681="暗灵碎片(废弃)",i681="",
n682="4倍经验卷轴",i682="双击使用\\获得杀怪经验<(c0xFF00FFFF)4倍>的BUFF,持续<(c0xFF00FFFF)1小时>\\<(c0xFF00FF00)相同效果的卷轴时间会叠加>\\<(c0xFF00FFFF)不同效果的卷轴会互相抵消>\\<(c0xFF00FF00)提示:可通过商城购买获得>",
n683="4倍经验卷轴(8小时)",i683="双击使用\\获得杀怪经验<(c0xFF00FFFF)4倍>的BUFF,持续<(c0xFF00FFFF)8小时>\\<(c0xFF00FF00)相同效果的卷轴时间会叠加>\\<(c0xFF00FFFF)不同效果的卷轴会互相抵消>\\<(c0xFF00FF00)提示:可通过商城购买获得>",
n684="新手导航卡",i684="双击使用\\使用后可获得答题机会,正确回答可随机获得奖励",
n685="钢铁侠(废弃)",i685="",
n686="宫廷男礼服(废弃)",i686="",
n687="宫廷女礼服(废弃)",i687="",
n688="夜行衣(男)(1阶)",i688="月黑风高,影踪难辨\\属于<(c0xFF00FF00)1阶时装>,可以通过锻造系统中的<(c0xFF00FF00)装备升级功能>提高时装的属性\\<(c0xFF00FF00)提示:可通过商城购买、屠龙获得>",
n689="夜行衣(女)(1阶)",i689="月黑风高,影踪难辨\\属于<(c0xFF00FF00)1阶时装>,可以通过锻造系统中的<(c0xFF00FF00)装备升级功能>提高时装的属性\\<(c0xFF00FF00)提示:可通过商城购买、屠龙获得>",
n690="比基尼(废弃)",i690="",
n691="燕尾服(废弃)",i691="",
n692="陨铁勋章(1级)(废弃)",i692="",
n693="巨龙勋章",i693="<(c0x00ff0066)顶级钻石1阶>\\ 穿戴后,伤害增加 <(c0x00ff0066)3%>\\<(c0xFFFF6600)3> 个 <(c0xFFFF6600)巨龙勋章> 可以合成一个 <(c0xFFFF6600)帝王勋章>,战力倍增\\可在 <(c0xFFFF6600)锻造面板>(快捷键:<(c0xFFFF6600)x>) 中进行勋章合成",
n694="帝王勋章",i694="<(c0x00ff0066)顶级钻石2阶>\\ 穿戴后,伤害增加 <(c0x00ff0066)6%>\\<(c0xFFFF6600)3> 个 <(c0xFFFF6600)帝王勋章> 可以合成一个 <(c0xFFFF6600)神域勋章>,战力倍增\\可在 <(c0xFFFF6600)锻造面板>(快捷键:<(c0xFFFF6600)x>) 中进行勋章合成",
n695="神域勋章",i695="<(c0x00ff0066)顶级钻石3阶>\\ 穿戴后,伤害增加 <(c0x00ff0066)9%>\\<(c0xFFFF6600)3> 个 <(c0xFFFF6600)神域勋章> 可以合成一个 <(c0xFFFF6600)天神战章>,战力倍增\\可在 <(c0xFFFF6600)锻造面板>(快捷键:<(c0xFFFF6600)x>) 中进行勋章合成",
n696="天神战章",i696="<(c0x00ff0066)顶级钻石4阶>\\ 穿戴后,伤害增加 <(c0x00ff0066)10%>,幸运增加 <(c0x00ff0066)1>\\<(c0xFFFF6600)3> 个 <(c0xFFFF6600)天神战章> 可以合成一个 <(c0xFFFF6600)诸神圣章>,战力倍增\\可在 <(c0xFFFF6600)锻造面板>(快捷键:<(c0xFFFF6600)x>) 中进行勋章合成",
n697="诸神圣章",i697="<(c0x00ff0066)顶级钻石5阶>\\ 穿戴后,伤害增加 <(c0x00ff0066)10%>,幸运增加 <(c0x00ff0066)2>,麻痹增加 <(c0x00ff0066)1>",
n698="1234(废弃)",i698="",
n699="1235(废弃)",i699="",
n700="1236(废弃)",i700="",
n701="1237(废弃)",i701="",
n702="怒气丹",i702="<(c0x00d57140)秒怪利器>\\每秒增加怒气值<(c0xFF00FFFF)1%>,持续<(c0xFF00FFFF)10>秒\\<(c0xFF00FF00)提示:可通过商城购买获得>",
n703="强效怒气丹",i703="<(c0x00d57140)秒怪利器>\\双击使用\\每秒增加怒气值<(c0xFF00FFFF)3%>,持续<(c0xFF00FFFF)17>秒\\<(c0xFF00FF00)提示:可通过商城购买获得>",
n704="爆烈怒气丹",i704="<(c0x00d57140)秒怪利器>\\双击使用\\每秒增加怒气值<(c0xFF00FFFF)5%>,持续<(c0xFF00FFFF)20>秒\\<(c0xFF00FF00)提示:可通过商城购买获得>",
n705="战士必杀技能书(1级)(废弃)",i705="",
n706="战士必杀技能书(2级)(废弃)",i706="",
n707="战士必杀技能书(3级)(废弃)",i707="",
n708="战士必杀技能书(4级)(废弃)",i708="",
n709="战士必杀技能书(5级)(废弃)",i709="",
n710="法师必杀技能书(1级)(废弃)",i710="",
n711="法师必杀技能书(2级)(废弃)",i711="",
n712="法师必杀技能书(3级)(废弃)",i712="",
n713="法师必杀技能书(4级)(废弃)",i713="",
n714="法师必杀技能书(5级)(废弃)",i714="",
n715="道士必杀技能书(1级)(废弃)",i715="",
n716="道士必杀技能书(2级)(废弃)",i716="",
n717="道士必杀技能书(3级)(废弃)",i717="",
n718="道士必杀技能书(4级)(废弃)",i718="",
n719="道士必杀技能书(5级)(废弃)",i719="",
n720="活跃礼盒",i720="活跃奖励礼盒\\双击可以随机抽取一份神秘的奖励\\有一定几率抽到坐骑直升1级的<(c0xFFFFFF00)坐骑升一星>",
n721="11阶充值礼包",i721="只需<(c0xFFFFFF00)累积提取元宝>达到11阶\\<(c0xFFFFFF00)双击使用>即可拥有大量珍贵道具",
n722="12阶充值礼包",i722="只需<(c0xFFFFFF00)累积提取元宝>达到12阶\\<(c0xFFFFFF00)双击使用>即可拥有大量珍贵道具",
n723="光灵碎片包(废弃)",i723="",
n724="光灵碎片盒(废弃)",i724="",
n725="暗灵碎片包(废弃)",i725="",
n726="暗灵碎片盒(废弃)",i726="",
n727="新手铁镐(废弃)",i727="",
n728="老手铁镐(废弃)",i728="",
n729="让你升一级",i729="<(c0xFFFFFF00)顶级升级利器>\\双击使用\\不论您当前等级是多少,都会将立刻升一级!\\<(c0xFF00FF00)建议:不要太早使用!>\\<(c0xFF00FF00)等级越高,使用的效果越佳.>",
n730="赤铜矿(废弃)",i730="",
n731="马鞭",i731="辅助道具\\在坐骑系统中能够使用一次元宝提升功能\\<(c0xFFFFFF00)双击物品>可打开坐骑界面\\<(c0xFF00FF00)提示:可通过商城购买、竞速赛马活动获得>",
n732="骨马碎片(废弃)",i732="",
n733="黑暗破坏神骑术【3天】",i733="上古猛兽,凶猛异常\\双击使用\\可获得属性\\最大物理攻击力+80\\最大魔法攻击力+80\\最大道术攻击力+80",
n734="烈焰龙驹灵魄【10天】(废弃)",i734="",
n735="远古猛犸象【3天】",i735="上古猛兽,凶猛异常\\双击使用\\可获得属性\\最大物理攻击力+80\\最大魔法攻击力+80\\最大道术攻击力+80",
